2015-04-19: *, *****, 48, *, 250, 25, 55, 35, BKN, 0.00, 0.00, *****, 48, 10.0, *, 10, 0
2015-07-26: *, *****, 78, *, 120, 28, 87, 67, BKN, 0.00, 0.00, *****, 78, 10.0, *, 20, 0
2015-07-29: *, *****, 81, *, 722, 24, 92, 72, SCT, 0.00, 0.00, *****, 81, 10.0, *, 17, 0
2015-07-28: *, *****, 80, *, 722, ***, 89, 72, SCT, 0.00, 0.00, *****, 80, 10.0, *, 13, 0
2015-01-31: *, *****, 25, *, 722, 28, 27, 2, SCT, 0.01, 0.00, *****, 23, 10.0, *, 22, 7
2015-11-06: *, *****, 67, *, 240, ***, 75, 61, BKN, 0.01, 0.00, 0.00, 64, 10.0, *, 8, 0
2015-11-07: *, 0.00, 59, *, 110, 25, 64, 36, OVC, 0.00, 0.00, 0.00, 59, 10.0, *, 18, 0
2015-11-04: *, *****, 57, *, 722, ***, 69, 52, CLR, 0.00, 0.00, *****, 57, 10.0, *, 3, 0
2015-11-05: *, *****, 64, *, 22, ***, 69, 61, OVC, 0.00, 0.00, 0.00, 64, 10.0, *, 5, 0
2015-11-02: *, *****, 56, *, 250, ***, 65, 48, BKN, 0.00, 0.00, *****, 55, 10.0, *, 6, 0
2015-11-03: *, *****, 59, *, 722, ***, 70, 54, CLR, 0.00, 0.00, *****, 59, 10.0, *, 0, 0
2015-11-01: *, *****, 60, *, 250, 23, 64, 53, BKN, 0.00, 0.00, *****, 60, 10.0, *, 13, 0
2015-11-08: *, *****, 53, *, 722, 17, 60, 29, SCT, 0.00, 0.00, *****, 53, 10.0, *, 5, 0
2015-11-09: *, *****, 55, *, 250, ***, 58, 40, BKN, 0.00, 0.00, *****, 53, 10.0, *, 0, 0
2015-06-15: *, 0.01, 69, *, 11, 17, 81, 64, OVC, 1.25, 0.00, 0.15, 69, 10.0, *, 9, 0
2015-06-14: *, 0.00, 74, *, 250, ***, 86, 59, BKN, 0.00, 0.00, 0.00, 74, 10.0, *, 15, 0
2015-06-17: *, *****, 68, *, 110, 22, 78, 60, BKN, 0.08, 0.00, 0.08, 67, 10.0, *, 9, 0
2015-06-16: *, *****, 77, *, 130, ***, 77, 70, BKN, 0.15, 0.00, 0.08, 70, 10.0, *, 10, 0
2015-06-11: *, *****, 76, *, 250, ***, 85, 65, BKN, 0.00, 0.00, *****, 76, 9.1, *, 6, 0
2015-06-10: *, *****, 70, *, 722, 26, 79, 59, SCT, 0.00, 0.00, *****, 70, 10.0, *, 11, 0
2015-06-13: *, *****, 83, *, 260, 21, 88, 56, BKN, 0.00, 0.00, *****, 82, 10.0, *, 8, 0
2015-06-12: *, 0.00, 76, *, 250, 29, 84, 67, BKN, 0.00, 0.00, 0.00, 75, 10.0, *, 18, 0
2015-12-12: *, 0.00, 55, *, 250, ***, 64, 51, BKN, 0.00, 0.00, 0.00, 55, 9.1, *, 5, 0
2015-12-13: *, *****, 55, *, 250, ***, 68, 47, BKN, 0.00, 0.00, 0.00, 54, 10.0, *, 13, 0
2015-12-10: *, *****, 53, *, 250, 26, 59, 48, BKN, 0.00, 0.00, *****, 50, 9.1, *, 8, 0
2015-12-11: *, *****, 55, *, 250, ***, 58, 49, BKN, 0.00, 0.00, *****, 51, 10.0, *, 9, 0
2015-06-19: *, 0.00, 82, *, 250, 16, 89, 62, BKN, 0.00, 0.00, 0.00, 81, 10.0, *, 6, 0
2015-06-18: *, 0.00, 67, *, 8, ***, 70, 61, OVC, 0.00, 0.00, 0.00, 66, 10.0, *, 9, 0
2015-12-14: *, 0.00, 59, *, 65, ***, 59, 55, BKN, 0.00, 0.00, 0.00, 57, 10.0, *, 18, 0
2015-12-15: *, 0.08, 57, *, 50, 25, 62, 36, BKN, 0.45, 0.00, 0.08, 57, 10.0, *, 15, 0
2015-08-30: *, *****, 79, *, 250, ***, 84, 70, BKN, 0.00, 0.00, *****, 79, 10.0, *, 11, 0
2015-05-09: *, 0.00, 59, *, 2, ***, 64, 56, OVC, 0.00, 0.00, 0.00, 59, 0.5, *, 6, 0
2015-05-08: *, *****, 61, *, 722, ***, 72, 55, SCT, 0.00, 0.00, *****, 61, 10.0, *, 6, 0
2015-05-01: *, *****, 49, *, 65, ***, 56, 40, BKN, 0.00, 0.00, *****, 49, 10.0, *, 9, 0
2015-05-03: *, *****, 57, *, 722, ***, 67, 48, SCT, 0.00, 0.00, *****, 57, 10.0, *, 7, 0
2015-05-02: *, *****, 49, *, 722, ***, 57, 39, SCT, 0.00, 0.00, *****, 49, 10.0, *, 10, 0
2015-05-05: *, *****, 66, *, 110, ***, 82, 52, BKN, 0.00, 0.00, *****, 66, 10.0, *, 7, 0
2015-05-04: *, *****, 64, *, 722, 33, 74, 48, SCT, 0.00, 0.00, *****, 64, 10.0, *, 21, 0
2015-05-07: *, *****, 57, *, 722, ***, 70, 50, SCT, 0.00, 0.00, *****, 57, 10.0, *, 5, 0
2015-05-06: *, 0.00, 60, *, 722, ***, 69, 46, SCT, 0.00, 0.00, 0.00, 60, 10.0, *, 6, 0
2015-09-12: *, 0.00, 73, *, 24, 23, 79, 69, OVC, 0.03, 0.05, 0.26, 71, 10.0, *, 17, 0
2015-09-13: *, 0.00, 68, *, 110, 28, 79, 56, OVC, 0.28, 0.00, 0.03, 67, 10.0, *, 22, 0
2015-09-10: *, 0.00, 74, *, 6, ***, 79, 70, OVC, 0.75, 0.00, 0.10, 74, 8.0, *, 6, 0
2015-09-11: *, 0.03, 74, *, 722, 22, 82, 64, SCT, 0.53, 0.00, 0.03, 74, 10.0, *, 5, 0
2015-09-16: *, *****, 73, *, 722, ***, 84, 65, SCT, 0.00, 0.00, *****, 73, 10.0, *, 8, 0
2015-09-17: *, *****, 74, *, 722, ***, 84, 66, SCT, 0.00, 0.00, *****, 74, 10.0, *, 11, 0
2015-09-14: *, *****, 73, *, 722, 22, 78, 44, CLR, 0.03, 0.00, 0.03, 73, 10.0, *, 13, 0
2015-09-15: *, *****, 72, *, 722, ***, 80, 61, SCT, 0.00, 0.00, *****, 72, 10.0, *, 10, 0
2015-09-18: *, *****, 73, *, 722, ***, 80, 65, SCT, 0.00, 0.00, *****, 73, 10.0, *, 8, 0
2015-09-19: *, *****, 74, *, 722, ***, 80, 69, SCT, 0.00, 0.00, *****, 74, 10.0, *, 14, 0
2015-08-22: *, 0.00, 79, *, 722, 17, 86, 51, SCT, 2.48, 0.00, 0.00, 79, 10.0, *, 8, 0
2015-05-31: *, *****, 72, *, 27, 25, 78, 64, BKN, 0.00, 0.00, 0.01, 70, 8.0, *, 5, 0
2015-08-20: *, *****, 80, *, 130, 25, 87, 72, BKN, 0.00, 0.00, *****, 80, 10.0, *, 14, 0
2015-08-21: *, 0.00, 78, *, 250, 23, 87, 68, SCT, 2.48, 0.00, 0.00, 78, 10.0, *, 0, 0
2015-08-26: *, *****, 78, *, 722, 17, 84, 51, SCT, 0.01, 0.00, *****, 78, 10.0, *, 13, 0
2015-08-27: *, *****, 75, *, 250, 20, 83, 52, BKN, 0.00, 0.00, *****, 75, 10.0, *, 15, 0
2015-01-21: *, *****, 35, *, 70, ***, 38, 11, BKN, 0.00, 0.00, 0.00, 34, 10.0, *, 3, 0
2015-08-25: *, *****, 79, *, 75, ***, 85, 73, SCT, 0.01, 0.00, 0.01, 79, 10.0, *, 13, 0
2015-07-18: *, 0.02, 77, *, 200, ***, 83, 71, SCT, 0.00, 0.00, 0.02, 77, 10.0, *, 16, 0
2015-07-19: *, *****, 80, *, 722, 23, 89, 73, SCT, 0.02, 0.00, *****, 80, 10.0, *, 14, 0
2015-07-10: *, 0.31, 79, *, 722, 17, 86, 58, SCT, 0.32, 0.00, 0.31, 79, 10.0, *, 3, 0
2015-07-11: *, *****, 77, *, 722, ***, 85, 64, SCT, 0.00, 0.00, *****, 77, 10.0, *, 9, 0
2015-07-12: *, *****, 78, *, 250, 21, 86, 62, BKN, 0.00, 0.00, *****, 78, 10.0, *, 13, 0
2015-07-13: *, *****, 76, *, 722, ***, 84, 61, SCT, 0.00, 0.00, *****, 76, 10.0, *, 9, 0
2015-07-14: *, 0.08, 78, *, 140, 21, 79, 72, BKN, 0.00, 0.00, 0.07, 76, 10.0, *, 6, 0
2015-07-15: *, 0.00, 78, *, 80, ***, 82, 61, OVC, 0.13, 0.00, 0.00, 74, 10.0, *, 16, 0
2015-07-16: *, *****, 72, *, 722, 20, 79, 56, CLR, 0.04, 0.00, 0.00, 72, 10.0, *, 7, 0
2015-07-17: *, *****, 73, *, 230, 23, 80, 61, SCT, 0.00, 0.00, *****, 73, 10.0, *, 17, 0
2015-03-09: *, 0.01, 43, *, 722, 17, 54, 29, SCT, 0.01, 0.00, 0.01, 43, 10.0, *, 10, 1
2015-03-08: *, 0.00, 40, *, 722, 21, 48, 25, SCT, 0.00, 0.00, 0.00, 40, 10.0, *, 8, 2
2015-03-07: *, *****, 35, *, 260, ***, 37, 20, BKN, 0.00, 0.00, *****, 32, 10.0, *, 16, 4
2015-03-06: *, 0.00, 22, *, 220, 21, 25, 6, SCT, 0.53, 0.00, 0.00, 21, 10.0, *, 9, 6
2015-03-05: *, 0.08, 23, *, 21, 24, 26, 16, OVC, 0.48, 0.10, 0.24, 22, 8.0, *, 14, 7
2015-03-04: *, 0.03, 40, *, 39, ***, 41, 36, OVC, 0.72, 0.00, 0.04, 38, 5.0, *, 8, 2
2015-03-03: *, 0.00, 33, *, 8, 31, 33, 29, OBS, 0.00, 0.10, 0.24, 30, 2.5, *, 11, 4
2015-03-02: *, 0.00, 36, *, 722, 29, 39, 10, SCT, 0.51, 0.00, 0.00, 36, 10.0, *, 16, 3
2015-03-01: *, 0.20, 27, *, 12, ***, 27, 22, OVC, 0.00, 0.06, 0.39, 25, 6.0, *, 0, 4
2015-06-28: *, 0.00, 70, *, 70, 24, 76, 63, BKN, 1.32, 0.00, 0.00, 68, 10.0, *, 11, 0
2015-06-29: *, *****, 75, *, 722, 21, 79, 57, SCT, 0.30, 0.00, 0.00, 75, 10.0, *, 8, 0
2015-06-24: *, 0.00, 82, *, 250, 29, 86, 52, SCT, 0.02, 0.00, 0.00, 82, 10.0, *, 15, 0
2015-06-25: *, *****, 73, *, 140, ***, 80, 63, BKN, 0.00, 0.00, *****, 73, 10.0, *, 14, 0
2015-06-26: *, 0.00, 72, *, 722, ***, 81, 60, SCT, 0.00, 0.00, 0.00, 72, 10.0, *, 8, 0
2015-06-27: *, 0.04, 64, *, 70, 23, 71, 58, OVC, 0.00, 0.04, 0.15, 63, 10.0, *, 14, 0
2015-06-20: *, 0.28, 69, *, 4, 22, 72, 66, OVC, 0.00, 0.00, 0.27, 69, 7.0, *, 8, 0
2015-06-21: *, 0.20, 81, *, 722, 45, 90, 69, SCT, 0.55, 0.00, 0.28, 75, 10.0, *, 9, 0
2015-06-22: *, *****, 79, *, 250, 21, 89, 65, SCT, 0.28, 0.00, 0.28, 79, 10.0, *, 8, 0
2015-06-23: *, *****, 82, *, 722, ***, 89, 73, BKN, 0.00, 0.02, 0.02, 80, 8.0, *, 7, 0
2015-04-30: *, *****, 52, *, 250, 22, 63, 38, BKN, 0.00, 0.00, *****, 52, 10.0, *, 11, 0
2015-01-27: *, 0.00, 26, *, 150, 31, 27, 15, OVC, 0.24, 0.00, 0.00, 25, 10.0, *, 13, 10
2015-01-26: *, 0.08, 27, *, 11, 36, 27, 23, OVC, 0.00, 0.06, 0.13, 24, 0.5, *, 23, 3
2015-01-25: *, *****, 36, *, 260, 28, 45, 9, BKN, 0.09, 0.00, 0.02, 36, 10.0, *, 13, 3
2015-01-24: *, 0.00, 40, *, 100, 21, 40, 31, OVC, 0.66, 0.00, 0.02, 36, 10.0, *, 16, 1
2015-01-23: *, *****, 37, *, 150, 21, 39, 24, BKN, 0.00, 0.00, *****, 36, 10.0, *, 11, 0
2015-01-22: *, *****, 38, *, 722, ***, 41, 23, SCT, 0.00, 0.00, 0.00, 36, 10.0, *, 10, 0
2015-08-24: *, *****, 78, *, 250, ***, 84, 67, SCT, 0.00, 0.00, *****, 78, 10.0, *, 11, 0
2015-01-20: *, *****, 40, *, 100, 22, 41, 21, BKN, 0.00, 0.00, 0.00, 39, 10.0, *, 10, 0
2015-08-28: *, *****, 74, *, 722, 18, 82, 60, SCT, 0.00, 0.00, *****, 74, 10.0, *, 13, 0
2015-08-29: *, *****, 76, *, 260, ***, 84, 63, BKN, 0.00, 0.00, *****, 76, 10.0, *, 15, 0
2015-01-29: *, *****, 35, *, 21, ***, 35, 27, OVC, 0.00, 0.00, *****, 29, 10.0, *, 11, 9
2015-01-28: *, *****, 30, *, 722, 26, 33, 9, CLR, 0.03, 0.00, 0.00, 29, 10.0, *, 9, 9
2015-10-25: *, 0.00, 59, *, 722, 26, 70, 38, SCT, 0.02, 0.00, 0.00, 59, 10.0, *, 17, 0
2015-10-24: *, *****, 55, *, 140, 22, 56, 43, BKN, 0.00, 0.00, *****, 55, 10.0, *, 8, 0
2015-10-27: *, *****, 53, *, 190, ***, 58, 40, OVC, 0.00, 0.00, *****, 53, 10.0, *, 8, 0
2015-10-26: *, *****, 51, *, 722, 17, 60, 33, SCT, 0.02, 0.00, *****, 51, 10.0, *, 0, 0
2015-10-21: *, *****, 62, *, 250, ***, 71, 55, BKN, 0.00, 0.00, *****, 62, 10.0, *, 9, 0
2015-10-20: *, *****, 64, *, 722, 24, 70, 41, SCT, 0.00, 0.00, *****, 63, 10.0, *, 16, 0
2015-10-23: *, *****, 51, *, 722, 22, 61, 29, CLR, 0.00, 0.00, *****, 51, 10.0, *, 10, 0
2015-10-22: *, *****, 67, *, 180, ***, 70, 52, BKN, 0.00, 0.00, *****, 65, 10.0, *, 10, 0
2015-10-29: *, 0.00, 63, *, 250, 23, 71, 32, BKN, 1.85, 0.00, 0.04, 63, 10.0, *, 15, 0
2015-10-28: *, 0.20, 66, *, 7, 30, 67, 64, OVC, 0.00, 0.01, 0.47, 61, 7.0, *, 21, 0
2015-11-19: *, 0.00, 62, *, 21, 30, 62, 59, OVC, 0.00, 0.19, 0.18, 61, 2.0, *, 21, 0
2015-11-18: *, *****, 58, *, 30, ***, 59, 49, OVC, 0.00, 0.00, *****, 57, 10.0, *, 14, 0
2015-11-11: *, 0.01, 57, *, 28, 24, 59, 48, OVC, 0.53, 0.00, 0.01, 53, 10.0, *, 9, 0
2015-11-10: *, 0.01, 57, *, 7, 24, 59, 54, OVC, 0.00, 0.00, 0.01, 57, 4.0, *, 15, 0
2015-11-13: *, 0.00, 52, *, 722, 25, 61, 26, SCT, 0.05, 0.00, 0.00, 52, 10.0, *, 15, 0
2015-11-12: *, 0.02, 59, *, 722, ***, 60, 55, SCT, 0.01, 0.00, 0.02, 58, 10.0, *, 9, 0
2015-11-15: *, *****, 56, *, 722, 22, 59, 33, CLR, 0.00, 0.00, *****, 56, 10.0, *, 13, 0
2015-11-14: *, *****, 46, *, 722, 21, 51, 22, CLR, 0.00, 0.00, *****, 46, 10.0, *, 15, 0
2015-11-17: *, *****, 43, *, 722, 18, 53, 32, SCT, 0.00, 0.00, *****, 43, 10.0, *, 5, 0
2015-11-16: *, *****, 60, *, 722, ***, 69, 39, SCT, 0.00, 0.00, *****, 56, 10.0, *, 10, 0
2015-08-23: *, *****, 76, *, 722, ***, 82, 69, BKN, 0.00, 0.00, *****, 76, 10.0, *, 7, 0
2015-12-09: *, *****, 54, *, 50, ***, 54, 45, SCT, 0.00, 0.00, *****, 50, 10.0, *, 16, 0
2015-12-08: *, *****, 45, *, 210, ***, 51, 32, BKN, 0.00, 0.00, *****, 44, 10.0, *, 3, 0
2015-12-05: *, *****, 44, *, 722, ***, 53, 36, CLR, 0.00, 0.00, *****, 43, 10.0, *, 6, 0
2015-12-04: *, *****, 48, *, 722, 16, 53, 29, SCT, 0.00, 0.00, 0.00, 48, 10.0, *, 10, 0
2015-12-07: *, *****, 51, *, 210, ***, 55, 30, BKN, 0.00, 0.00, *****, 49, 10.0, *, 0, 0
2015-12-06: *, *****, 45, *, 722, ***, 51, 37, SCT, 0.00, 0.00, *****, 45, 10.0, *, 8, 0
2015-12-01: *, 0.08, 49, *, 9, 20, 51, 46, OVC, 0.08, 0.00, 0.11, 49, 7.0, *, 10, 0
2015-12-03: *, 0.02, 48, *, 722, 25, 52, 31, SCT, 0.08, 0.00, 0.02, 47, 10.0, *, 17, 0
2015-12-02: *, 0.00, 55, *, 2, ***, 55, 54, OBS, 0.25, 0.00, 0.03, 54, 0.0, *, 3, 0
2015-09-05: *, *****, 70, *, 722, ***, 78, 57, SCT, 0.00, 0.00, *****, 70, 10.0, *, 7, 0
2015-09-04: *, 0.00, 75, *, 722, 20, 83, 62, SCT, 0.00, 0.00, 0.00, 75, 10.0, *, 14, 0
2015-09-07: *, *****, 77, *, 722, 26, 86, 70, SCT, 0.00, 0.00, *****, 77, 10.0, *, 17, 0
2015-09-06: *, *****, 73, *, 250, ***, 80, 60, BKN, 0.00, 0.00, *****, 73, 10.0, *, 8, 0
2015-09-01: *, *****, 77, *, 722, ***, 85, 65, SCT, 0.00, 0.00, *****, 77, 10.0, *, 7, 0
2015-09-03: *, *****, 79, *, 250, ***, 93, 69, BKN, 0.00, 0.00, *****, 79, 10.0, *, 3, 0
2015-09-02: *, *****, 78, *, 722, ***, 86, 67, SCT, 0.00, 0.00, *****, 78, 10.0, *, 11, 0
2015-09-09: *, *****, 78, *, 140, 26, 87, 73, BKN, 0.00, 0.00, 0.02, 76, 10.0, *, 15, 0
2015-09-08: *, *****, 79, *, 722, 26, 90, 70, SCT, 0.00, 0.00, *****, 79, 10.0, *, 20, 0
2015-04-01: *, 0.01, 50, *, 722, 23, 53, 12, CLR, 0.03, 0.00, 0.01, 49, 10.0, *, 17, 0
2015-04-02: *, *****, 48, *, 110, 32, 56, 36, SCT, 0.00, 0.00, *****, 48, 10.0, *, 20, 0
2015-04-03: *, 0.03, 48, *, 2, ***, 59, 46, OBS, 0.01, 0.00, 0.03, 48, 0.1, *, 6, 0
2015-04-04: *, 0.00, 50, *, 722, 34, 56, 12, SCT, 0.10, 0.00, 0.00, 50, 10.0, *, 23, 0
2015-04-05: *, *****, 55, *, 85, 23, 65, 31, BKN, 0.00, 0.00, *****, 54, 10.0, *, 16, 0
2015-04-06: *, *****, 53, *, 230, ***, 60, 41, SCT, 0.00, 0.00, *****, 53, 10.0, *, 24, 0
2015-04-07: *, 0.00, 47, *, 12, 22, 55, 42, OVC, 0.00, 0.02, 0.02, 47, 7.0, *, 10, 0
2015-04-08: *, 0.00, 42, *, 27, 28, 49, 30, OVC, 0.03, 0.00, 0.00, 42, 10.0, *, 13, 0
2015-04-09: *, 0.00, 43, *, 14, 21, 44, 37, OVC, 0.01, 0.00, 0.00, 42, 10.0, *, 9, 0
2015-10-18: *, *****, 44, *, 722, 24, 53, 21, SCT, 0.00, 0.00, *****, 44, 10.0, *, 16, 0
2015-10-19: *, *****, 50, *, 722, 17, 52, 27, CLR, 0.00, 0.00, *****, 49, 10.0, *, 15, 0
2015-10-14: *, 0.00, 63, *, 250, 17, 70, 41, BKN, 0.00, 0.00, 0.00, 63, 10.0, *, 9, 0
2015-10-15: *, *****, 60, *, 722, ***, 65, 42, CLR, 0.00, 0.00, *****, 60, 10.0, *, 14, 0
2015-10-16: *, *****, 60, *, 722, 22, 66, 34, SCT, 0.00, 0.00, *****, 60, 10.0, *, 10, 0
2015-10-17: *, *****, 48, *, 722, 23, 58, 18, SCT, 0.00, 0.00, *****, 48, 10.0, *, 15, 0
2015-10-10: *, 0.00, 57, *, 722, 18, 66, 42, SCT, 0.28, 0.00, 0.00, 56, 10.0, *, 5, 0
2015-10-11: *, *****, 62, *, 722, ***, 68, 54, CLR, 0.00, 0.00, *****, 62, 10.0, *, 14, 0
2015-10-12: *, *****, 64, *, 722, ***, 72, 55, SCT, 0.00, 0.00, *****, 64, 10.0, *, 9, 0
2015-10-13: *, *****, 69, *, 110, ***, 74, 58, SCT, 0.00, 0.00, 0.00, 67, 10.0, *, 9, 0
2015-07-09: *, 0.00, 73, *, 722, ***, 77, 65, BKN, 0.53, 0.00, 0.00, 73, 10.0, *, 9, 0
2015-07-08: *, 0.00, 79, *, 35, ***, 89, 74, OVC, 0.00, 0.00, 0.53, 76, 10.0, *, 3, 0
2015-07-03: *, 0.03, 74, *, 250, 16, 82, 61, BKN, 0.03, 0.00, 0.03, 74, 10.0, *, 7, 0
2015-07-02: *, *****, 71, *, 722, 24, 79, 62, OVC, 0.26, 0.00, *****, 71, 10.0, *, 5, 0
2015-07-01: *, 0.16, 83, *, 250, 23, 85, 59, SCT, 0.26, 0.00, 0.28, 81, 10.0, *, 16, 0
2015-07-07: *, 0.00, 81, *, 90, 24, 84, 70, SCT, 0.00, 0.00, 0.00, 79, 10.0, *, 10, 0
2015-07-06: *, *****, 76, *, 722, ***, 83, 64, BKN, 0.00, 0.00, *****, 76, 10.0, *, 11, 0
2015-07-05: *, *****, 75, *, 250, ***, 81, 63, SCT, 0.01, 0.00, 0.01, 75, 10.0, *, 15, 0
2015-07-04: *, 0.01, 74, *, 90, ***, 80, 49, SCT, 0.00, 0.00, 0.01, 71, 10.0, *, 5, 0
2015-04-20: *, 0.02, 55, *, 1, 20, 56, 53, OBS, 0.00, 0.00, 0.02, 52, 0.1, *, 6, 0
2015-04-21: *, 0.02, 62, *, 722, 26, 67, 25, SCT, 0.91, 0.00, 0.02, 62, 10.0, *, 21, 0
2015-03-30: *, 0.00, 51, *, 722, 26, 58, 20, SCT, 0.00, 0.00, 0.00, 50, 10.0, *, 8, 0
2015-03-31: *, 0.02, 39, *, 12, 18, 46, 33, OVC, 0.00, 0.00, 0.02, 39, 10.0, *, 9, 0
2015-11-20: *, 0.24, 53, *, 722, 23, 60, 18, SCT, 0.58, 0.00, 0.39, 52, 10.0, *, 13, 0
2015-11-21: *, *****, 52, *, 39, 22, 52, 39, BKN, 0.00, 0.00, *****, 48, 10.0, *, 13, 0
2015-11-22: *, *****, 50, *, 80, ***, 51, 25, BKN, 0.00, 0.00, *****, 50, 10.0, *, 11, 0
2015-11-23: *, *****, 38, *, 722, 23, 46, 11, SCT, 0.00, 0.00, *****, 38, 10.0, *, 14, 0
2015-11-24: *, *****, 45, *, 722, ***, 48, 24, SCT, 0.00, 0.00, *****, 44, 10.0, *, 7, 0
2015-11-25: *, *****, 43, *, 722, ***, 51, 29, SCT, 0.00, 0.00, *****, 43, 10.0, *, 5, 0
2015-11-26: *, *****, 57, *, 250, ***, 60, 53, BKN, 0.00, 0.00, *****, 54, 10.0, *, 11, 0
2015-11-27: *, *****, 54, *, 250, ***, 63, 50, BKN, 0.00, 0.00, *****, 54, 10.0, *, 9, 0
2015-11-28: *, 0.01, 50, *, 26, 18, 60, 45, OVC, 0.00, 0.00, 0.02, 50, 10.0, *, 9, 0
2015-11-29: *, *****, 43, *, 722, ***, 50, 20, SCT, 0.02, 0.00, 0.00, 43, 10.0, *, 11, 0
2015-08-12: *, *****, 81, *, 90, 24, 88, 56, SCT, 0.36, 0.00, 0.00, 75, 10.0, *, 13, 0
2015-04-28: *, *****, 53, *, 722, 26, 71, 40, SCT, 0.00, 0.00, *****, 53, 10.0, *, 15, 0
2015-04-29: *, *****, 59, *, 722, 18, 77, 43, SCT, 0.00, 0.00, *****, 59, 10.0, *, 11, 0
